briefitem,bibid,systemfolder,objectid,vid,publisher,format,pdf_name,pdf,title,image_name,thumb,image,imageid,measurements,title_alternative,title_original,subject,source_institution,rights,rightsstatement,type,description_physical,note,permanentlink,language,date_modified,date_created,format_original,holding_location,genre,publication_date,Collection,description,short_description,reference_url
"","","","special489","","","image/jpeg","","","New Library SO Study Area, April 1987","","http://ncf.sobek.ufl.edu/content/NC/F0/00/14/28/00001/SF095.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special489.html"
"","","","special490","","","image/jpeg","","","Nick Tampio, 1992","","http://ncf.sobek.ufl.edu/content/NC/F0/00/15/63/00001/VBP234.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special490.html"
"","","","special491","","","image/jpeg","","","Old Caples, Fall 1999","","http://ncf.sobek.ufl.edu/content/NC/F0/00/10/49/00001/Admissions116.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special491.html"
"","","","special492","","","image/jpeg","","","Overpass Construction, May 1985","","http://ncf.sobek.ufl.edu/content/NC/F0/00/12/72/00001/EC149.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special492.html"
"","","","special493","","","image/jpeg","","","Overpass, Fall 1999","","http://ncf.sobek.ufl.edu/content/NC/F0/00/10/73/00001/Admissions414.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special493.html"
"","","","special494","","","image/jpeg","","","Palm Court, Fall 1999","","http://ncf.sobek.ufl.edu/content/NC/F0/00/10/47/00001/Admissions083.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special494.html"
"","","","special495","","","image/jpeg","","","Palm Court, Palm Trees Only, May 1998","","http://ncf.sobek.ufl.edu/content/NC/F0/00/11/29/00001/Wallace268.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special495.html"
"","","","special496","","","image/jpeg","","","Palmer Building, April 1978","","http://ncf.sobek.ufl.edu/content/NC/F0/00/14/59/00001/SF149.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special496.html"
"","","","special497","","","image/jpeg","","","Palmer Building, Febuary 1979","","http://ncf.sobek.ufl.edu/content/NC/F0/00/17/00/00001/WC269.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special497.html"
"","","","special498","","","image/jpeg","","","Palmer Buildings, 1992","","http://ncf.sobek.ufl.edu/content/NC/F0/00/11/10/00001/Wallace017.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special498.html"
"","","","special499","","","image/jpeg","","","Palmer Buildings, April 1976","","http://ncf.sobek.ufl.edu/content/NC/F0/00/16/90/00001/WC259.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special499.html"
"","","","special500","","","image/jpeg","","","Palmer Buildings, April 1978","","http://ncf.sobek.ufl.edu/content/NC/F0/00/16/91/00001/WC260.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special500.html"
"","","","special501","","","image/jpeg","","","Palmer Buildings, Fall 1999","","http://ncf.sobek.ufl.edu/content/NC/F0/00/10/56/00001/Admissions195.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special501.html"
"","","","special502","","","image/jpeg","","","Palmer Buildings, November 1984","","http://ncf.sobek.ufl.edu/content/NC/F0/00/16/65/00001/WC203.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special502.html"
"","","","special503","","","image/jpeg","","","Palmer Dorms, &quot;A&quot; Building, April 1978","","http://ncf.sobek.ufl.edu/content/NC/F0/00/16/95/00001/WC264.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special503.html"
"","","","special504","","","image/jpeg","","","Palmer Dorms, Febuary 1974","","http://ncf.sobek.ufl.edu/content/NC/F0/00/16/94/00001/WC263.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special504.html"
"","","","special505","","","image/jpeg","","","Palmer Dorms, May 1973","","http://ncf.sobek.ufl.edu/content/NC/F0/00/16/93/00001/WC262.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special505.html"
"","","","special506","","","image/jpeg","","","Palmer Dorms, October 1972","","http://ncf.sobek.ufl.edu/content/NC/F0/00/16/92/00001/WC261.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special506.html"
"","","","special507","","","image/jpeg","","","Palmer Dorms, Sculpture Framework, May 1973","","http://ncf.sobek.ufl.edu/content/NC/F0/00/16/84/00001/WC243.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special507.html"
"","","","special508","","","image/jpeg","","","Pat Hays &amp; Friend, April 1987","","http://ncf.sobek.ufl.edu/content/NC/F0/00/14/26/00001/SF092.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special508.html"
"","","","special509","","","image/jpeg","","","Pathway Facing Airport, Back of Hamilton, May 1973","","http://ncf.sobek.ufl.edu/content/NC/F0/00/12/99/00001/EC230.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special509.html"
"","","","special510","","","image/jpeg","","","Paul Scudder with student","","http://ncf.sobek.ufl.edu/content/AA/00/02/56/20/00001/SPF_001_003_00001.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special510.html"
"","","","special511","","","image/jpeg","","","Pedestrian Bridge, 1986","","http://ncf.sobek.ufl.edu/content/NC/F0/00/16/58/00001/WC180.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special511.html"
"","","","special512","","","image/jpeg","","","Pedestrian Bridge, December 1985","","http://ncf.sobek.ufl.edu/content/NC/F0/00/16/59/00001/WC191.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special512.html"
"","","","special513","","","image/jpeg","","","Pedestrian Bridge, November 1985","","http://ncf.sobek.ufl.edu/content/NC/F0/00/16/60/00001/WC196.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special513.html"
"","","","special514","","","image/jpeg","","","Pei Dorm Aerials, 1992","","http://ncf.sobek.ufl.edu/content/NC/F0/00/11/15/00001/Wallace041.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special514.html"
"","","","special515","","","image/jpeg","","","Pei Dorm Aerials, February 1985","","http://ncf.sobek.ufl.edu/content/NC/F0/00/11/14/00001/Wallace040.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special515.html"
"","","","special516","","","image/jpeg","","","Pei dorm model","","http://ncf.sobek.ufl.edu/content/AA/00/02/64/60/00001/ARCH1_003_013_00011.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special516.html"
"","","","special517","","","image/jpeg","","","Pei dorm models","","http://ncf.sobek.ufl.edu/content/AA/00/02/64/51/00001/East_Model_0001.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special517.html"
"","","","special518","","","image/jpeg","","","Pei Dorms as Seen Through Palm Court, May 1998","","http://ncf.sobek.ufl.edu/content/NC/F0/00/11/27/00001/Wallace252.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special518.html"
"","","","special519","","","image/jpeg","","","Pei Dorms, East Campus, Undated","","http://ncf.sobek.ufl.edu/content/NC/F0/00/13/04/00001/EC237.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special519.html"
"","","","special520","","","image/jpeg","","","Pei Dorms, February 1978","","http://ncf.sobek.ufl.edu/content/NC/F0/00/13/18/00001/EC255.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special520.html"
"","","","special521","","","image/jpeg","","","PEI Dorms, February 1978","","http://ncf.sobek.ufl.edu/content/NC/F0/00/14/54/00001/SF138.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special521.html"
"","","","special522","","","image/jpeg","","","Pei Dorms, February 1979","","http://ncf.sobek.ufl.edu/content/NC/F0/00/13/08/00001/EC241.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special522.html"
"","","","special523","","","image/jpeg","","","Pei Dorms, January 1977","","http://ncf.sobek.ufl.edu/content/NC/F0/00/13/13/00001/EC249.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special523.html"
"","","","special524","","","image/jpeg","","","Pei Dorms, July 1981","","http://ncf.sobek.ufl.edu/content/NC/F0/00/13/12/00001/EC248.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special524.html"
"","","","special525","","","image/jpeg","","","PEI Dorms, July 1981","","http://ncf.sobek.ufl.edu/content/NC/F0/00/15/02/00001/SF273.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special525.html"
"","","","special526","","","image/jpeg","","","Pei Dorms, May 1977","","http://ncf.sobek.ufl.edu/content/NC/F0/00/13/14/00001/EC250.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special526.html"
"","","","special527","","","image/jpeg","","","Pei Dorms, October 1981","","http://ncf.sobek.ufl.edu/content/NC/F0/00/13/11/00001/EC247.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special527.html"
"","","","special528","","","image/jpeg","","","Pei, East Campus Dorms, May 1973","","http://ncf.sobek.ufl.edu/content/NC/F0/00/13/09/00001/EC244.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special528.html"
"","","","special529","","","image/jpeg","","","Pei presentation of East Campus model","","http://ncf.sobek.ufl.edu/content/AA/00/02/64/65/00001/ARCH1_003_014_00017.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special529.html"
"","","","special530","","","image/jpeg","","","Pei Room, Fall 1999","","http://ncf.sobek.ufl.edu/content/NC/F0/00/10/67/00001/Admissions400.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special530.html"
"","","","special531","","","image/jpeg","","","Person Holding Brochure, NC Graduation, 1989","","http://ncf.sobek.ufl.edu/content/NC/F0/00/13/66/00001/Red034.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special531.html"
"","","","special532","","","image/jpeg","","","Peter Kezar, 1996","","http://ncf.sobek.ufl.edu/content/NC/F0/00/15/48/00001/VBP092.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special532.html"
"","","","special533","","","image/jpeg","","","Physical Plant, Undated","","http://ncf.sobek.ufl.edu/content/NC/F0/00/13/21/00001/EC265.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special533.html"
"","","","special534","","","image/jpeg","","","Pool, April 1978","","http://ncf.sobek.ufl.edu/content/NC/F0/00/11/73/00001/Blue056.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special534.html"
