objectid,cdmid,title,format,thumb,images,source,date,creator
special476,476,"New College Graduation, May 2002",image/jpeg,http://ncf.sobek.ufl.edu/content/NC/F0/00/13/52/00001/E001.jpg,http://ncf.sobek.ufl.edu/content/NC/F0/00/13/52/00001/E001.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/52/00001/E002.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/52/00001/E003.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/52/00001/E004.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/52/00001/E005.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/52/00001/E006.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/52/00001/E007.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/52/00001/E008.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/52/00001/E009.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/52/00001/E010.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/52/00001/E011.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/52/00001/E012.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/52/00001/E013.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/52/00001/E014.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/52/00001/E015.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/52/00001/E016.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/52/00001/E017.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/52/00001/E018.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/52/00001/E019.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/52/00001/E020.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/52/00001/E021.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/52/00001/E022.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/52/00001/E023.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/52/00001/E024.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/52/00001/E025.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/52/00001/E026.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/52/00001/E027.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/52/00001/E028.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/52/00001/E029.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/52/00001/E030.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/52/00001/E031.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/52/00001/E032.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/52/00001/E033.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/52/00001/E034.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/52/00001/E035.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/52/00001/E036.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/52/00001/E037.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/52/00001/E038.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/52/00001/E039.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/52/00001/E040.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/52/00001/E041.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/52/00001/E042.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/52/00001/E043.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/52/00001/E044.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/52/00001/E045.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/52/00001/E046.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/52/00001/E047.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/52/00001/E048.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/52/00001/E049.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/52/00001/E050.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/52/00001/E051.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/52/00001/E052.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/52/00001/E053.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/52/00001/E054.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/52/00001/E055.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/52/00001/E056.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/52/00001/E057.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/52/00001/E063.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/52/00001/E064.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/52/00001/E065.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/52/00001/E066.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/52/00001/E070.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/52/00001/E072.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/52/00001/E074.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/52/00001/E075.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/52/00001/E076.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/52/00001/E077.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/52/00001/E078.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/52/00001/E079.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/52/00001/E080.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/52/00001/E081.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/52/00001/E082.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/52/00001/E083.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/52/00001/E086.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/52/00001/E087.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/52/00001/E088.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/52/00001/E089.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/52/00001/E090.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/52/00001/E091.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/52/00001/E094.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/52/00001/E095.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/52/00001/E096.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/52/00001/E097.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/52/00001/E098.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/52/00001/E099.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/52/00001/E100.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/52/00001/E101.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/52/00001/E102.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/52/00001/E103.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/52/00001/E104.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/52/00001/E105.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/52/00001/E106.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/52/00001/E107.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/52/00001/E108.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/52/00001/E109.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/52/00001/E110.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/52/00001/E111.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/52/00001/E113.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/52/00001/E114.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/52/00001/E115.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/52/00001/E116.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/52/00001/E117.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/52/00001/E118.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/52/00001/E119.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/52/00001/E120.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/52/00001/E121.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/52/00001/E122.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/52/00001/E123.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/52/00001/E124.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/52/00001/E125.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/52/00001/E126.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/52/00001/E127.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/52/00001/E128.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/52/00001/E129.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/52/00001/E130.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/52/00001/E131.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/52/00001/E132.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/52/00001/Red001.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/52/00001/Red002.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/52/00001/Red003.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/52/00001/Red004.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/52/00001/Red005.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/52/00001/Red006.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/52/00001/Red007.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/52/00001/Red008.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/52/00001/Red009.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/52/00001/Red011.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/52/00001/Red014.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/52/00001/Red015.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/52/00001/Red016.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/52/00001/Red017.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/52/00001/Red018.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/52/00001/Red019.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/52/00001/Red020.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/52/00001/Red021.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/52/00001/Red022.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/52/00001/Red023.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/52/00001/Red024.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/52/00001/Red025.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/52/00001/Red026.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/52/00001/Red027.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/52/00001/Red028.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/13/52/00001/Red029.jpg,http://ncf.sobek.ufl.edu/NCF0001352,2002,New College of Florida
special477,477,"New College Library Association Book Fair, June 1988",image/jpeg,http://ncf.sobek.ufl.edu/content/NC/F0/00/12/04/00001/Blue159.jpg,http://ncf.sobek.ufl.edu/content/NC/F0/00/12/04/00001/Blue159.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/12/04/00001/Blue160.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/12/04/00001/Blue161.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/12/04/00001/Blue162.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/12/04/00001/Blue164.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/12/04/00001/Blue165.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/12/04/00001/Blue166.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/12/04/00001/Blue168.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/12/04/00001/Blue169.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/12/04/00001/Blue170.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/12/04/00001/Blue171.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/12/04/00001/Blue172.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/12/04/00001/Blue173.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/12/04/00001/Blue174.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/12/04/00001/Blue175.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/12/04/00001/Blue176.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/12/04/00001/Blue177.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/12/04/00001/Blue178.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/12/04/00001/Blue344.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/12/04/00001/Blue345.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/12/04/00001/Blue346.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/12/04/00001/Blue347.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/12/04/00001/Blue348.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/12/04/00001/Blue349.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/12/04/00001/Blue350.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/12/04/00001/Blue351.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/12/04/00001/Blue352.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/12/04/00001/Blue353.jpg,http://ncf.sobek.ufl.edu/NCF0001204,1988,New College of Florida
special478,478,"New College Move-in Day, August 1989",image/jpeg,http://ncf.sobek.ufl.edu/content/NC/F0/00/12/09/00001/Blue214.jpg,http://ncf.sobek.ufl.edu/content/NC/F0/00/12/09/00001/Blue214.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/12/09/00001/Blue215.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/12/09/00001/Blue216.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/12/09/00001/Blue219.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/12/09/00001/Blue220.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/12/09/00001/Blue223.jpg,http://ncf.sobek.ufl.edu/NCF0001209,1989,New College of Florida
special479,479,New College Progress Photos,image/jpeg,http://ncf.sobek.ufl.edu/content/AA/00/02/64/48/00001/East_0001.jpg,http://ncf.sobek.ufl.edu/content/AA/00/02/64/48/00001/East_0001.jpg;http://ncf.sobek.ufl.edu/content/AA/00/02/64/48/00001/East_0002.jpg;http://ncf.sobek.ufl.edu/content/AA/00/02/64/48/00001/East_0003.jpg;http://ncf.sobek.ufl.edu/content/AA/00/02/64/48/00001/East_0004.jpg;http://ncf.sobek.ufl.edu/content/AA/00/02/64/48/00001/East_0005.jpg;http://ncf.sobek.ufl.edu/content/AA/00/02/64/48/00001/East_0006.jpg,http://ncf.sobek.ufl.edu/AA00026448,1964,New College of Florida
special480,480,"New College String Quartet Concert, May 6, 1977",image/jpeg,http://ncf.sobek.ufl.edu/content/NC/F0/00/14/13/00001/SF073.jpg,http://ncf.sobek.ufl.edu/content/NC/F0/00/14/13/00001/SF073.jpg,http://ncf.sobek.ufl.edu/NCF0001413,1977,New College of Florida
special481,481,"New College Student, Lab, November 1979",image/jpeg,http://ncf.sobek.ufl.edu/content/NC/F0/00/15/03/00001/SF279.jpg,http://ncf.sobek.ufl.edu/content/NC/F0/00/15/03/00001/SF279.jpg,http://ncf.sobek.ufl.edu/NCF0001503,1979,New College of Florida
special482,482,"New College Viewbook, Admissions, 1999",image/jpeg,http://ncf.sobek.ufl.edu/content/NC/F0/00/10/38/00001/AdmissionsThree082.jpg,http://ncf.sobek.ufl.edu/content/NC/F0/00/10/38/00001/AdmissionsThree082.jpg,http://ncf.sobek.ufl.edu/NCF0001038,1999,New College of Florida
special483,483,"New College Viewbook, Cover, 1999",image/jpeg,http://ncf.sobek.ufl.edu/content/NC/F0/00/10/37/00001/AdmissionsThree049.jpg,http://ncf.sobek.ufl.edu/content/NC/F0/00/10/37/00001/AdmissionsThree049.jpg,http://ncf.sobek.ufl.edu/NCF0001037,1999,New College of Florida
special484,484,"New College Viewbook, Intro, Statue, 1999",image/jpeg,http://ncf.sobek.ufl.edu/content/NC/F0/00/10/41/00001/AdmissionsThree096.jpg,http://ncf.sobek.ufl.edu/content/NC/F0/00/10/41/00001/AdmissionsThree096.jpg,http://ncf.sobek.ufl.edu/NCF0001041,1999,New College of Florida
special485,485,"New College Viewbook, Life on Campus, 1999",image/jpeg,http://ncf.sobek.ufl.edu/content/NC/F0/00/10/36/00001/AdmissionsThree022.jpg,http://ncf.sobek.ufl.edu/content/NC/F0/00/10/36/00001/AdmissionsThree022.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/10/36/00001/AdmissionsThree087.jpg,http://ncf.sobek.ufl.edu/NCF0001036,1999,New College of Florida
special486,486,"New College Viewbook, Life on Campus, College Hall, Girl Reading, 1999",image/jpeg,http://ncf.sobek.ufl.edu/content/NC/F0/00/10/39/00001/AdmissionsThree086.jpg,http://ncf.sobek.ufl.edu/content/NC/F0/00/10/39/00001/AdmissionsThree086.jpg,http://ncf.sobek.ufl.edu/NCF0001039,1999,New College of Florida
special487,487,"New College Viewbook, Life on Campus, Rochelle on Bike, 1999",image/jpeg,http://ncf.sobek.ufl.edu/content/NC/F0/00/10/35/00001/AdmissionsThree014.jpg,http://ncf.sobek.ufl.edu/content/NC/F0/00/10/35/00001/AdmissionsThree014.jpg,http://ncf.sobek.ufl.edu/NCF0001035,1999,New College of Florida
special488,488,"New Library Entrance, April 1987",image/jpeg,http://ncf.sobek.ufl.edu/content/NC/F0/00/11/95/00001/Blue104.jpg,http://ncf.sobek.ufl.edu/content/NC/F0/00/11/95/00001/Blue104.jpg,http://ncf.sobek.ufl.edu/NCF0001195,1987,New College of Florida
special489,489,"New Library SO Study Area, April 1987",image/jpeg,http://ncf.sobek.ufl.edu/content/NC/F0/00/14/28/00001/SF095.jpg,http://ncf.sobek.ufl.edu/content/NC/F0/00/14/28/00001/SF095.jpg,http://ncf.sobek.ufl.edu/NCF0001428,1987,New College of Florida
special490,490,"Nick Tampio, 1992",image/jpeg,http://ncf.sobek.ufl.edu/content/NC/F0/00/15/63/00001/VBP234.jpg,http://ncf.sobek.ufl.edu/content/NC/F0/00/15/63/00001/VBP234.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/15/63/00001/VBP235.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/15/63/00001/VBP236.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/15/63/00001/VBP237.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/15/63/00001/VBP238.jpg,http://ncf.sobek.ufl.edu/NCF0001563,1992,New College of Florida
special491,491,"Old Caples, Fall 1999",image/jpeg,http://ncf.sobek.ufl.edu/content/NC/F0/00/10/49/00001/Admissions116.jpg,http://ncf.sobek.ufl.edu/content/NC/F0/00/10/49/00001/Admissions116.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/10/49/00001/Admissions117.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/10/49/00001/Admissions118.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/10/49/00001/Admissions119.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/10/49/00001/Admissions120.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/10/49/00001/Admissions121.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/10/49/00001/Admissions122.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/10/49/00001/Admissions123.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/10/49/00001/Admissions124.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/10/49/00001/Admissions125.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/10/49/00001/Admissions126.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/10/49/00001/Admissions127.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/10/49/00001/Admissions128.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/10/49/00001/Admissions129.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/10/49/00001/Admissions130.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/10/49/00001/Admissions131.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/10/49/00001/Admissions132.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/10/49/00001/Admissions133.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/10/49/00001/Admissions134.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/10/49/00001/Admissions135.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/10/49/00001/Admissions136.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/10/49/00001/Admissions137.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/10/49/00001/Admissions138.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/10/49/00001/Admissions139.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/10/49/00001/Admissions140.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/10/49/00001/Admissions141.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/10/49/00001/Admissions142.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/10/49/00001/Admissions143.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/10/49/00001/Admissions204.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/10/49/00001/Admissions205.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/10/49/00001/Admissions206.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/10/49/00001/Admissions207.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/10/49/00001/Admissions208.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/10/49/00001/Admissions209.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/10/49/00001/Admissions210.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/10/49/00001/Admissions211.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/10/49/00001/Admissions212.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/10/49/00001/Admissions213.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/10/49/00001/Admissions214.jpg,http://ncf.sobek.ufl.edu/NCF0001049,1999,New College of Florida
special492,492,"Overpass Construction, May 1985",image/jpeg,http://ncf.sobek.ufl.edu/content/NC/F0/00/12/72/00001/EC149.jpg,http://ncf.sobek.ufl.edu/content/NC/F0/00/12/72/00001/EC149.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/12/72/00001/EC150.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/12/72/00001/EC151.jpg,http://ncf.sobek.ufl.edu/NCF0001272,1985,New College of Florida
special493,493,"Overpass, Fall 1999",image/jpeg,http://ncf.sobek.ufl.edu/content/NC/F0/00/10/73/00001/Admissions414.jpg,http://ncf.sobek.ufl.edu/content/NC/F0/00/10/73/00001/Admissions414.jpg,http://ncf.sobek.ufl.edu/NCF0001073,1999,New College of Florida
special494,494,"Palm Court, Fall 1999",image/jpeg,http://ncf.sobek.ufl.edu/content/NC/F0/00/10/47/00001/Admissions083.jpg,http://ncf.sobek.ufl.edu/content/NC/F0/00/10/47/00001/Admissions083.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/10/47/00001/Admissions084.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/10/47/00001/Admissions085.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/10/47/00001/Admissions087.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/10/47/00001/Admissions088.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/10/47/00001/Admissions089.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/10/47/00001/Admissions090.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/10/47/00001/Admissions091.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/10/47/00001/Admissions092.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/10/47/00001/Admissions093.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/10/47/00001/Admissions094.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/10/47/00001/Admissions095.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/10/47/00001/Admissions096.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/10/47/00001/Admissions097.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/10/47/00001/Admissions098.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/10/47/00001/Admissions099.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/10/47/00001/Admissions100.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/10/47/00001/Admissions101.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/10/47/00001/Admissions102.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/10/47/00001/Admissions103.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/10/47/00001/Admissions104.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/10/47/00001/Admissions105.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/10/47/00001/Admissions106.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/10/47/00001/Admissions107.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/10/47/00001/Admissions108.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/10/47/00001/Admissions109.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/10/47/00001/Admissions110.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/10/47/00001/Admissions111.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/10/47/00001/Admissions112.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/10/47/00001/Admissions113.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/10/47/00001/Admissions114.jpg;http://ncf.sobek.ufl.edu/content/NC/F0/00/10/47/00001/Admissions115.jpg,http://ncf.sobek.ufl.edu/NCF0001047,1999,New College of Florida
